100 100
46 64 10
46 65 10
46 66 10
46 67 10
46 68 10
46 69 10
46 70 10
46 71 10
46 72 10
46 73 10
46 74 10
46 75 10
46 76 10
46 77 10
46 78 10
46 79 10
46 80 10
46 81 10
46 82 10
46 83 10
46 84 10
46 85 10
46 86 8
46 87 8
46 88 8
46 89 8
46 90 8
46 91 8
46 92 8
46 93 8
46 94 8
46 95 8
46 96 8
46 97 8
46 98 8
46 99 8
47 0 6
47 1 6
47 2 6
47 3 6
47 4 6
47 5 6
47 6 6
47 7 6
47 8 6
47 9 7
47 10 7
47 11 7
47 12 7
47 13 7
47 14 7
47 15 7
47 16 7
47 17 7
47 18 7
47 19 7
47 20 7
47 21 7
47 22 7
47 23 7
47 24 7
47 25 7
47 26 7
47 27 7
47 28 7
47 29 7
47 30 7
47 31 7
47 32 7
47 33 7
47 34 7
47 35 7
47 36 7
47 37 7
47 38 4
47 39 4
47 40 4
47 41 4
47 42 4
47 43 4
47 44 4
47 45 4
47 46 4
47 47 4
47 48 4
47 49 4
47 50 4
47 51 10
47 52 10
47 53 10
47 54 10
47 55 10
47 56 10
47 57 10
47 58 10
47 59 10
47 60 10
47 61 10
47 62 10
47 63 10
47 64 10
47 65 10
47 66 10
47 67 10
47 68 10
47 69 10
47 70 10
47 71 10
47 72 10
47 73 10
47 74 10
47 75 10
47 76 10
47 77 10
47 78 10
47 79 10
47 80 10
47 81 10
47 82 10
47 83 10
47 84 10
47 85 10
47 86 10
47 87 10
47 88 8
47 89 8
47 90 8
47 91 8
47 92 8
47 93 8
47 94 8
47 95 8
47 96 8
47 97 8
47 98 8
47 99 8
48 0 6
48 1 6
48 2 6
48 3 6
48 4 6
48 5 6
48 6 6
48 7 6
48 8 6
48 9 6
48 10 7
48 11 7
48 12 7
48 13 7
48 14 7
48 15 7
48 16 7
48 17 7
48 18 7
48 19 7
48 20 7
48 21 7
48 22 7
48 23 7
48 24 7
48 25 7
48 26 7
48 27 7
48 28 7
48 29 7
48 30 7
48 31 7
48 32 7
48 33 7
48 34 7
48 35 7
48 36 7
48 37 7
48 38 7
48 39 4
48 40 4
48 41 4
48 42 4
48 43 4
48 44 4
48 45 4
48 46 4
48 47 4
48 48 4
48 49 4
48 50 4
48 51 4
48 52 10
48 53 10
48 54 10
48 55 10
48 56 10
48 57 10
48 58 10
48 59 10
48 60 10
48 61 10
48 62 10
48 63 10
48 64 10
48 65 10
48 66 10
48 67 10
48 68 10
48 69 10
48 70 10
48 71 10
48 72 10
48 73 10
48 74 10
48 75 10
48 76 10
48 77 10
48 78 10
48 79 10
48 80 10
48 81 10
48 82 10
48 83 10
48 84 10
48 85 10
48 86 10
48 87 10
48 88 10
48 89 8
48 90 8
48 91 8
48 92 8
48 93 8
48 94 8
48 95 8
48 96 8
48 97 8
48 98 8
48 99 8
49 0 6
49 1 6
49 2 6
49 3 6
49 4 6
49 5 6
49 6 6
49 7 6
49 8 6
49 9 6
49 10 7
49 11 7
49 12 7
49 13 7
49 14 7
49 15 7
49 16 7
49 17 7
49 18 7
49 19 7
49 20 7
49 21 7
49 22 7
49 23 7
49 24 7
49 25 7
49 26 7
49 27 7
49 28 7
49 29 7
49 30 7
49 31 7
49 32 7
49 33 7
49 34 7
49 35 7
49 36 7
49 37 7
49 38 7
49 39 4
49 40 4
49 41 4
49 42 4
49 43 4
49 44 4
49 45 4
49 46 4
49 47 4
49 48 4
49 49 4
49 50 4
49 51 10
49 52 10
49 53 10
49 54 10
49 55 10
49 56 10
49 57 10
49 58 10
49 59 10
49 60 10
49 61 10
49 62 10
49 63 10
49 64 10
49 65 10
49 66 10
49 67 10
49 68 10
49 69 10
49 70 10
49 71 10
49 72 10
49 73 10
49 74 10
49 75 10
49 76 10
49 77 10
49 78 10
49 79 10
49 80 10
49 81 10
49 82 10
49 83 10
49 84 10
49 85 10
49 86 10
49 87 10
49 88 10
49 89 10
49 90 10
49 91 10
49 92 8
49 93 8
49 94 8
49 95 8
49 96 8
49 97 8
49 98 8
49 99 8
50 0 6
50 1 6
50 2 6
50 3 6
50 4 6
50 5 6
50 6 6
50 7 6
50 8 6
50 9 6
50 10 6
50 11 7
50 12 7
50 13 7
50 14 7
50 15 7
50 16 7
50 17 7
50 18 7
50 19 7
50 20 7
50 21 7
50 22 7
50 23 7
50 24 7
50 25 7
50 26 7
50 27 7
50 28 7
50 29 7
50 30 7
50 31 7
50 32 7
50 33 7
50 34 7
50 35 7
50 36 7
50 37 7
50 38 7
50 39 7
50 40 4
50 41 4
50 42 4
50 43 4
50 44 4
50 45 4
50 46 4
50 47 4
50 48 4
50 49 10
50 50 4
50 51 10
50 52 10
50 53 10
50 54 10
50 55 10
50 56 10
50 57 10
50 58 10
50 59 10
50 60 10
50 61 10
50 62 10
50 63 10
50 64 10
50 65 10
50 66 10
50 67 10
50 68 10
50 69 10
50 70 10
50 71 10
50 72 10
50 73 10
50 74 10
50 75 10
50 76 10
50 77 10
50 78 10
50 79 10
50 80 10
50 81 10
50 82 10
50 83 10
50 84 10
50 85 10
50 86 10
50 87 10
50 88 10
50 89 10
50 90 10
50 91 10
50 92 10
50 93 10
50 94 8
50 95 8
50 96 8
50 97 8
50 98 8
50 99 8
51 0 6
51 1 6
51 2 6
51 3 6
51 4 6
51 5 6
51 6 6
51 7 6
51 8 6
51 9 6
51 10 6
51 11 6
51 12 7
51 13 7
51 14 7
51 15 7
51 16 7
51 17 7
51 18 7
51 19 7
51 20 7
51 21 7
51 22 7
51 23 7
51 24 7
51 25 7
51 26 7
51 27 7
51 28 7
51 29 7
51 30 7
51 31 7
51 32 7
51 33 7
51 34 7
51 35 7
51 36 7
51 37 7
51 38 7
51 39 7
51 40 4
51 41 4
51 42 4
51 43 4
51 44 4
51 45 4
51 46 4
51 47 4
51 48 4
51 49 10
51 50 10
51 51 10
51 52 10
51 53 10
51 54 10
51 55 10
51 56 10
51 57 10
51 58 10
51 59 10
51 60 10
51 61 10
51 62 10
51 63 10
51 64 10
51 65 10
51 66 10
51 67 10
51 68 10
51 69 10
51 70 10
51 71 10
51 72 10
51 73 10
51 74 10
51 75 10
51 76 10
51 77 10
51 78 10
51 79 10
51 80 10
51 81 10
51 82 10
51 83 10
51 84 10
51 85 10
51 86 10
51 87 10
51 88 10
51 89 10
51 90 10
51 91 10
51 92 10
51 93 10
51 94 10
51 95 10
51 96 10
51 97 10
51 98 8
51 99 8
52 0 6
52 1 6
52 2 6
52 3 6
52 4 6
52 5 6
52 6 6
52 7 6
52 8 6
52 9 6
52 10 6
52 11 6
52 12 7
52 13 7
52 14 7
52 15 7
52 16 7
52 17 7
52 18 7
52 19 7
52 20 7
52 21 7
52 22 7
52 23 7
52 24 7
52 25 7
52 26 7
52 27 7
52 28 7
52 29 7
52 30 7
52 31 7
52 32 7
52 33 7
52 34 7
52 35 7
52 36 7
52 37 7
52 38 7
52 39 7
52 40 4
52 41 4
52 42 4
52 43 4
52 44 4
52 45 4
52 46 4
52 47 4
52 48 10
52 49 10
52 50 10
52 51 10
52 52 10
52 53 10
52 54 10
52 55 10
52 56 10
52 57 10
52 58 10
52 59 10
52 60 10
52 61 10
52 62 10
52 63 10
52 64 10
52 65 10
52 66 10
52 67 10
52 68 10
52 69 10
52 70 10
52 71 10
52 72 10
52 73 10
52 74 10
52 75 10
52 76 10
52 77 10
52 78 10
52 79 10
52 80 10
52 81 10
52 82 10
52 83 10
52 84 10
52 85 10
52 86 10
52 87 10
52 88 10
52 89 10
52 90 10
52 91 10
52 92 10
52 93 10
52 94 10
52 95 10
52 96 10
52 97 10
52 98 10
52 99 8
53 0 6
53 1 6
53 2 6
53 3 6
53 4 6
53 5 6
53 6 6
53 7 6
53 8 6
53 9 6
53 10 6
53 11 6
53 12 6
53 13 6
53 14 7
53 15 7
53 16 7
53 17 7
53 18 7
53 19 7
53 20 7
53 21 7
53 22 7
53 23 7
53 24 7
53 25 7
53 26 7
53 27 7
53 28 7
53 29 7
53 30 7
53 31 7
53 32 7
53 33 7
53 34 7
53 35 7
53 36 7
53 37 7
53 38 7
53 39 7
53 40 4
53 41 4
53 42 4
53 43 4
53 44 4
53 45 4
53 46 4
53 47 4
53 48 4
53 49 10
53 50 10
53 51 10
53 52 10
53 53 10
53 54 10
53 55 10
53 56 10
53 57 10
53 58 10
53 59 10
53 60 10
53 61 10
53 62 10
53 63 10
53 64 10
53 65 10
53 66 10
53 67 10
53 68 10
53 69 10
53 70 10
53 71 10
53 72 10
53 73 10
53 74 10
53 75 10
53 76 10
53 77 10
53 78 10
53 79 10
53 80 10
53 81 10
53 82 10
53 83 10
53 84 10
53 85 10
53 86 10
53 87 10
53 88 10
53 89 10
53 90 10
53 91 10
53 92 10
53 93 10
53 94 10
53 95 10
53 96 10
53 97 10
53 98 10
53 99 10
54 0 6
54 1 6
54 2 6
54 3 6
54 4 6
54 5 6
54 6 6
54 7 6
54 8 6
54 9 6
54 10 6
54 11 6
54 12 6
54 13 6
54 14 6
54 15 7
54 16 7
54 17 7
54 18 7
54 19 7
54 20 7
54 21 7
54 22 7
54 23 7
54 24 7
54 25 7
54 26 7
54 27 7
54 28 7
54 29 7
54 30 7
54 31 7
54 32 7
54 33 7
54 34 7
54 35 7
54 36 7
54 37 7
54 38 7
54 39 7
54 40 4
54 41 4
54 42 4
54 43 4
54 44 4
54 45 4
54 46 4
54 47 4
54 48 10
54 49 10
54 50 10
54 51 10
54 52 10
54 53 10
54 54 10
54 55 10
54 56 10
54 57 10
54 58 10
54 59 10
54 60 10
54 61 10
54 62 10
54 63 10
54 64 10
54 65 10
54 66 10
54 67 10
54 68 10
54 69 10
54 70 10
54 71 10
54 72 10
54 73 10
54 74 10
54 75 10
54 76 10
54 77 10
54 78 10
54 79 10
54 80 10
54 81 10
54 82 10
54 83 10
54 84 10
54 85 10
54 86 10
54 87 10
54 88 10
54 89 10
54 90 10
54 91 10
54 92 10
54 93 10
54 94 10
54 95 10
54 96 10
54 97 10
54 98 10
54 99 10
55 0 6
55 1 6
55 2 6
55 3 6
55 4 6
55 5 6
55 6 6
55 7 6
55 8 6
55 9 6
55 10 6
55 11 6
55 12 6
55 13 6
55 14 6
55 15 6
55 16 7
55 17 7
55 18 7
55 19 7
55 20 7
55 21 7
55 22 7
55 23 7
55 24 7
55 25 7
55 26 7
55 27 7
55 28 7
55 29 7
55 30 7
55 31 7
55 32 7
55 33 7
55 34 7
55 35 7
55 36 7
55 37 7
55 38 7
55 39 7
55 40 7
55 41 4
55 42 4
55 43 4
55 44 4
55 45 4
55 46 4
55 47 4
55 48 4
55 49 10
55 50 10
55 51 10
55 52 10
55 53 10
55 54 10
55 55 10
55 56 10
55 57 10
55 58 10
55 59 10
55 60 10
55 61 10
55 62 10
55 63 10
55 64 10
55 65 10
55 66 10
55 67 10
55 68 10
55 69 10
55 70 10
55 71 10
55 72 10
55 73 10
55 74 10
55 75 10
55 76 10
55 77 10
55 78 10
55 79 10
55 80 10
55 81 10
55 82 10
55 83 10
55 84 10
55 85 10
55 86 10
55 87 10
55 88 10
55 89 10
55 90 10
55 91 10
55 92 10
55 93 10
55 94 10
55 95 10
55 96 10
55 97 10
55 98 10
55 99 10
56 0 6
56 1 6
56 2 6
56 3 6
56 4 6
56 5 6
56 6 6
56 7 6
56 8 6
56 9 6
56 10 6
56 11 6
56 12 6
56 13 6
56 14 6
56 15 6
56 16 6
56 17 7
56 18 7
56 19 7
56 20 7
56 21 7
56 22 7
56 23 7
56 24 7
56 25 7
56 26 7
56 27 7
56 28 7
56 29 7
56 30 7
56 31 7
56 32 7
56 33 7
56 34 7
56 35 7
56 36 7
56 37 7
56 38 7
56 39 7
56 40 7
56 41 7
56 42 4
56 43 4
56 44 4
56 45 4
56 46 4
56 47 4
56 48 4
56 49 10
56 50 10
56 51 10
56 52 10
56 53 10
56 54 10
56 55 10
56 56 10
56 57 10
56 58 10
56 59 10
56 60 10
56 61 10
56 62 10
56 63 10
56 64 10
56 65 10
56 66 10
56 67 10
56 68 10
56 69 10
56 70 10
56 71 10
56 72 10
56 73 10
56 74 10
56 75 10
56 76 10
56 77 10
56 78 10
56 79 10
56 80 10
56 81 10
56 82 10
56 83 10
56 84 10
56 85 10
56 86 10
56 87 10
56 88 10
56 89 10
56 90 10
56 91 10
56 92 10
56 93 10
56 94 10
56 95 10
56 96 10
56 97 10
56 98 10
56 99 10
57 0 6
57 1 6
57 2 6
57 3 6
57 4 6
57 5 6
57 6 6
57 7 6
57 8 6
57 9 6
57 10 6
57 11 6
57 12 6
57 13 6
57 14 6
57 15 6
57 16 6
57 17 7
57 18 7
57 19 7
57 20 7
57 21 7
57 22 7
57 23 7
57 24 7
57 25 7
57 26 7
57 27 7
57 28 7
57 29 7
57 30 7
57 31 7
57 32 7
57 33 7
57 34 7
57 35 7
57 36 7
57 37 7
57 38 7
57 39 7
57 40 7
57 41 7
57 42 7
57 43 4
57 44 4
57 45 4
57 46 4
57 47 4
57 48 4
57 49 10
57 50 10
57 51 10
57 52 10
57 53 10
57 54 10
57 55 10
57 56 10
57 57 10
57 58 10
57 59 10
57 60 10
57 61 10
57 62 10
57 63 10
57 64 10
57 65 10
57 66 10
57 67 10
57 68 10
57 69 10
57 70 10
57 71 10
57 72 10
57 73 10
57 74 10
57 75 10
57 76 10
57 77 10
57 78 10
57 79 10
57 80 10
57 81 10
57 82 10
57 83 10
57 84 10
57 85 10
57 86 10
57 87 10
57 88 10
57 89 10
57 90 10
57 91 10
57 92 10
57 93 10
57 94 10
57 95 10
57 96 10
57 97 10
57 98 10
57 99 10
58 0 6
58 1 6
58 2 6
58 3 6
58 4 6
58 5 6
58 6 6
58 7 6
58 8 6
58 9 6
58 10 6
58 11 6
58 12 6
58 13 6
58 14 6
58 15 6
58 16 6
58 17 6
58 18 6
58 19 7
58 20 7
58 21 7
58 22 7
58 23 7
58 24 7
58 25 7
58 26 7
58 27 7
58 28 7
58 29 7
58 30 7
58 31 7
58 32 7
58 33 7
58 34 7
58 35 7
58 36 7
58 37 7
58 38 7
58 39 7
58 40 7
58 41 7
58 42 7
58 43 4
58 44 4
58 45 4
58 46 4
58 47 4
58 48 10
58 49 10
58 50 10
58 51 10
58 52 10
58 53 10
58 54 10
58 55 10
58 56 10
58 57 10
58 58 10
58 59 10
58 60 10
58 61 10
58 62 10
58 63 10
58 64 10
58 65 10
58 66 10
58 67 10
58 68 10
58 69 10
58 70 10
58 71 10
58 72 10
58 73 10
58 74 10
58 75 10
58 76 10
58 77 10
58 78 10
58 79 10
58 80 10
58 81 10
58 82 10
58 83 10
58 84 10
58 85 10
58 86 10
58 87 10
58 88 10
58 89 10
58 90 10
58 91 10
58 92 10
58 93 10
58 94 10
58 95 10
58 96 10
58 97 10
58 98 10
58 99 10
59 0 6
59 1 6
59 2 6
59 3 6
59 4 6
59 5 6
59 6 6
59 7 6
59 8 6
59 9 6
59 10 6
59 11 6
59 12 6
59 13 6
59 14 6
59 15 6
59 16 6
59 17 6
59 18 6
59 19 6
59 20 6
59 21 6
59 22 6
59 23 7
59 24 7
59 25 7
59 26 7
59 27 7
59 28 7
59 29 7
59 30 7
59 31 7
59 32 7
59 33 7
59 34 7
59 35 7
59 36 7
59 37 7
59 38 7
59 39 7
59 40 7
59 41 7
59 42 7
59 43 4
59 44 4
59 45 4
59 46 4
59 47 10
59 48 10
59 49 10
59 50 10
59 51 1
59 52 10
59 53 10
59 54 10
59 55 10
59 56 10
59 57 10
59 58 10
59 59 10
59 60 10
59 61 10
59 62 10
59 63 10
59 64 10
59 65 10
59 66 10
59 67 10
59 68 10
59 69 10
59 70 10
59 71 10
59 72 10
59 73 10
59 74 10
59 75 10
59 76 10
59 77 10
59 78 10
59 79 10
59 80 10
59 81 10
59 82 10
59 83 10
59 84 10
59 85 10
59 86 10
59 87 10
59 88 10
59 89 10
59 90 10
59 91 10
59 92 10
59 93 10
59 94 10
59 95 10
59 96 10
59 97 10
59 98 10
59 99 10
60 0 6
60 1 6
60 2 6
60 3 6
60 4 6
60 5 6
60 6 6
60 7 6
60 8 6
60 9 6
60 10 6
60 11 6
60 12 6
60 13 6
60 14 6
60 15 6
60 16 6
60 17 6
60 18 6
60 19 6
60 20 6
60 21 6
60 22 6
60 23 6
60 24 7
60 25 7
60 26 7
60 27 7
60 28 7
60 29 7
60 30 7
60 31 7
60 32 7
60 33 7
60 34 7
60 35 7
60 36 7
60 37 7
60 38 7
60 39 7
60 40 7
60 41 7
60 42 7
60 43 4
60 44 4
60 45 4
60 46 1
60 47 1
60 48 1
60 49 1
60 50 1
60 51 1
60 52 1
60 53 1
60 54 10
60 55 10
60 56 10
60 57 10
60 58 10
60 59 10
60 60 10
60 61 10
60 62 10
60 63 10
60 64 10
60 65 10
60 66 10
60 67 10
60 68 10
60 69 10
60 70 10
60 71 10
60 72 1
60 73 1
60 74 1
60 75 1
60 76 10
60 77 10
60 78 10
60 79 10
60 80 10
60 81 10
60 82 10
60 83 10
60 84 10
60 85 10
60 86 10
60 87 10
60 88 10
60 89 10
60 90 10
60 91 10
60 92 10
60 93 10
60 94 10
60 95 10
60 96 10
60 97 10
60 98 10
60 99 10
61 0 6
61 1 6
61 2 6
61 3 6
61 4 6
61 5 6
61 6 6
61 7 6
61 8 6
61 9 6
61 10 6
61 11 6
61 12 6
61 13 6
61 14 6
61 15 6
61 16 6
61 17 6
61 18 6
61 19 6
61 20 6
61 21 6
61 22 6
61 23 6
61 24 7
61 25 7
61 26 7
61 27 7
61 28 7
61 29 7
61 30 7
61 31 7
61 32 7
61 33 7
61 34 7
61 35 7
61 36 7
61 37 7
61 38 7
61 39 7
61 40 7
61 41 7
61 42 7
61 43 7
61 44 4
61 45 1
61 46 1
61 47 1
61 48 1
61 49 1
61 50 1
61 51 1
61 52 1
61 53 1
61 54 1
61 55 1
61 56 1
61 57 10
61 58 10
61 59 1
61 60 1
61 61 1
61 62 10
61 63 10
61 64 10
61 65 10
61 66 10
61 67 10
61 68 10
61 69 10
61 70 1
61 71 1
61 72 1
61 73 1
61 74 1
61 75 1
61 76 1
61 77 1
61 78 10
61 79 10
61 80 10
61 81 10
61 82 10
61 83 10
61 84 10
61 85 10
61 86 10
61 87 10
61 88 10
61 89 10
61 90 10
61 91 10
61 92 10
61 93 10
61 94 10
61 95 10
61 96 10
61 97 10
61 98 10
61 99 10
62 0 6
62 1 6
62 2 6
62 3 6
62 4 6
62 5 6
62 6 6
62 7 6
62 8 6
62 9 6
62 10 6
62 11 6
62 12 6
62 13 6
62 14 6
62 15 6
62 16 6
62 17 6
62 18 6
62 19 6
62 20 6
62 21 6
62 22 6
62 23 6
62 24 6
62 25 7
62 26 7
62 27 7
62 28 7
62 29 7
62 30 7
62 31 7
62 32 7
62 33 7
62 34 7
62 35 7
62 36 7
62 37 7
62 38 7
62 39 7
62 40 7
62 41 7
62 42 7
62 43 7
62 44 7
62 45 7
62 46 1
62 47 1
62 48 1
62 49 1
62 50 1
62 51 1
62 52 1
62 53 1
62 54 1
62 55 1
62 56 1
62 57 1
62 58 1
62 59 1
62 60 1
62 61 1
62 62 1
62 63 10
62 64 10
62 65 1
62 66 1
62 67 1
62 68 1
62 69 1
62 70 1
62 71 1
62 72 1
62 73 1
62 74 1
62 75 1
62 76 1
62 77 1
62 78 1
62 79 10
62 80 10
62 81 10
62 82 10
62 83 10
62 84 10
62 85 10
62 86 10
62 87 10
62 88 10
62 89 10
62 90 10
62 91 10
62 92 10
62 93 10
62 94 10
62 95 10
62 96 10
62 97 10
62 98 10
62 99 10
63 0 6
63 1 6
63 2 6
63 3 6
63 4 6
63 5 6
63 6 6
63 7 6
63 8 6
63 9 6
63 10 6
63 11 6
63 12 6
63 13 6
63 14 6
63 15 6
63 16 6
63 17 6
63 18 6
63 19 6
63 20 6
63 21 6
63 22 6
63 23 6
63 24 6
63 25 6
63 26 7
63 27 7
63 28 7
63 29 7
63 30 7
63 31 7
63 32 7
63 33 7
63 34 7
63 35 7
63 36 7
63 37 7
63 38 7
63 39 7
63 40 7
63 41 7
63 42 7
63 43 7
63 44 7
63 45 1
63 46 1
63 47 1
63 48 1
63 49 1
63 50 1
63 51 1
63 52 1
63 53 1
63 54 1
63 55 1
63 56 1
63 57 1
63 58 1
63 59 1
63 60 1
63 61 1
63 62 1
63 63 1
63 64 1
63 65 1
63 66 1
63 67 1
63 68 1
63 69 1
63 70 1
63 71 1
63 72 1
63 73 1
63 74 1
63 75 1
63 76 1
63 77 1
63 78 1
63 79 1
63 80 10
63 81 10
63 82 10
63 83 10
63 84 10
63 85 10
63 86 10
63 87 10
63 88 10
63 89 10
63 90 10
63 91 10
63 92 10
63 93 10
63 94 10
63 95 10
63 96 10
63 97 10
63 98 10
63 99 10
64 0 6
64 1 6
64 2 6
64 3 6
64 4 6
64 5 6
64 6 6
64 7 6
64 8 6
64 9 6
64 10 6
64 11 6
64 12 6
64 13 6
64 14 6
64 15 6
64 16 6
64 17 6
64 18 6
64 19 6
64 20 6
64 21 6
64 22 6
64 23 6
64 24 6
64 25 6
64 26 6
64 27 6
64 28 6
64 29 7
64 30 7
64 31 7
64 32 7
64 33 7
64 34 7
64 35 7
64 36 7
64 37 7
64 38 7
64 39 7
64 40 7
64 41 7
64 42 5
64 43 7
64 44 7
64 45 1
64 46 1
64 47 1
64 48 1
64 49 1
64 50 1
64 51 1
64 52 1
64 53 1
64 54 1
64 55 1
64 56 1
64 57 1
64 58 1
64 59 1
64 60 1
64 61 1
64 62 1
64 63 1
64 64 1
64 65 1
64 66 1
64 67 1
64 68 1
64 69 1
64 70 1
64 71 1
64 72 1
64 73 1
64 74 1
64 75 1
64 76 1
64 77 1
64 78 1
64 79 1
64 80 1
64 81 1
64 82 10
64 83 10
64 84 10
64 85 10
64 86 10
64 87 10
64 88 10
64 89 10
64 90 10
64 91 10
64 92 10
64 93 10
64 94 10
64 95 10
64 96 10
64 97 10
64 98 10
64 99 10
65 0 6
65 1 6
65 2 6
65 3 6
65 4 6
65 5 6
65 6 6
65 7 6
65 8 6
65 9 6
65 10 6
65 11 6
65 12 6
65 13 6
65 14 6
65 15 6
65 16 6
65 17 6
65 18 6
65 19 6
65 20 6
65 21 6
65 22 6
65 23 6
65 24 6
65 25 6
65 26 6
65 27 6
65 28 6
65 29 6
65 30 7
65 31 7
65 32 7
65 33 7
65 34 7
65 35 7
65 36 7
65 37 7
65 38 5
65 39 5
65 40 5
65 41 5
65 42 5
65 43 7
65 44 1
65 45 1
65 46 1
65 47 1
65 48 1
65 49 1
65 50 1
65 51 1
65 52 1
65 53 1
65 54 1
65 55 1
65 56 1
65 57 1
65 58 1
65 59 1
65 60 1
65 61 1
65 62 1
65 63 1
65 64 1
65 65 1
65 66 1
65 67 1
65 68 1
65 69 1
65 70 1
65 71 1
65 72 1
65 73 1
65 74 1
65 75 1
65 76 1
65 77 1
65 78 1
65 79 1
65 80 1
65 81 1
65 82 1
65 83 10
65 84 10
65 85 10
65 86 10
65 87 10
65 88 10
65 89 10
65 90 10
65 91 10
65 92 10
65 93 10
65 94 10
65 95 10
65 96 10
65 97 10
65 98 10
65 99 10
66 0 6
66 1 6
66 2 6
66 3 6
66 4 6
66 5 6
66 6 6
66 7 6
66 8 6
66 9 6
66 10 6
66 11 6
66 12 6
66 13 6
66 14 6
66 15 6
66 16 6
66 17 6
66 18 6
66 19 6
66 20 6
66 21 6
66 22 6
66 23 6
66 24 6
66 25 6
66 26 6
66 27 6
66 28 6
66 29 6
66 30 6
66 31 7
66 32 7
66 33 7
66 34 7
66 35 7
66 36 7
66 37 5
66 38 5
66 39 5
66 40 5
66 41 5
66 42 5
66 43 5
66 44 5
66 45 1
66 46 1
66 47 1
66 48 1
66 49 1
66 50 1
66 51 1
66 52 1
66 53 1
66 54 1
66 55 1
66 56 1
66 57 1
66 58 1
66 59 1
66 60 1
66 61 1
66 62 1
66 63 1
66 64 1
66 65 1
66 66 1
66 67 1
66 68 1
66 69 1
66 70 1
66 71 1
66 72 1
66 73 1
66 74 1
66 75 1
66 76 1
66 77 1
66 78 1
66 79 1
66 80 1
66 81 1
66 82 1
66 83 1
66 84 1
66 85 10
66 86 10
66 87 10
66 88 10
66 89 1
66 90 10
66 91 10
66 92 1
66 93 10
66 94 10
66 95 10
66 96 10
66 97 10
66 98 10
66 99 10
67 0 6
67 1 6
67 2 6
67 3 6
67 4 6
67 5 6
67 6 6
67 7 6
67 8 6
67 9 6
67 10 6
67 11 6
67 12 6
67 13 6
67 14 6
67 15 6
67 16 6
67 17 6
67 18 6
67 19 6
67 20 6
67 21 6
67 22 6
67 23 6
67 24 6
67 25 6
67 26 6
67 27 6
67 28 6
67 29 6
67 30 6
67 31 6
67 32 6
67 33 6
67 34 7
67 35 5
67 36 5
67 37 5
67 38 5
67 39 5
67 40 5
67 41 5
67 42 5
67 43 5
67 44 5
67 45 5
67 46 1
67 47 1
67 48 1
67 49 1
67 50 1
67 51 1
67 52 1
67 53 1
67 54 1
67 55 1
67 56 1
67 57 1
67 58 1
67 59 1
67 60 1
67 61 1
67 62 1
67 63 1
67 64 1
67 65 1
67 66 1
67 67 1
67 68 1
67 69 1
67 70 1
67 71 1
67 72 1
67 73 1
67 74 1
67 75 1
67 76 1
67 77 1
67 78 1
67 79 1
67 80 1
67 81 1
67 82 1
67 83 1
67 84 1
67 85 1
67 86 10
67 87 1
67 88 1
67 89 1
67 90 1
67 91 1
67 92 1
67 93 1
67 94 1
67 95 10
67 96 10
67 97 10
67 98 10
67 99 10
68 0 6
68 1 6
68 2 6
68 3 6
68 4 6
68 5 6
68 6 6
68 7 6
68 8 6
68 9 6
68 10 6
68 11 6
68 12 6
68 13 6
68 14 6
68 15 6
68 16 6
68 17 6
68 18 6
68 19 6
68 20 6
68 21 6
68 22 6
68 23 6
68 24 6
68 25 6
68 26 6
68 27 6
68 28 6
68 29 6
68 30 6
68 31 6
68 32 6
68 33 7
68 34 5
68 35 5
68 36 5
68 37 5
68 38 5
68 39 5
68 40 5
68 41 5
68 42 5
68 43 5
68 44 5
68 45 5
68 46 5
68 47 1
68 48 1
68 49 1
68 50 1
68 51 1
68 52 1
68 53 1
68 54 1
68 55 1
68 56 1
68 57 1
68 58 1
68 59 1
68 60 1
68 61 1
68 62 1
68 63 1
68 64 1
68 65 1
68 66 1
68 67 1
68 68 1
68 69 1
68 70 1
68 71 1
68 72 1
68 73 1
68 74 1
68 75 1
68 76 1
68 77 1
68 78 1
68 79 1
68 80 1
68 81 1
68 82 1
68 83 1
68 84 1
68 85 1
68 86 1
68 87 1
68 88 1
68 89 1
68 90 1
68 91 1
68 92 1
68 93 1
68 94 1
68 95 1
68 96 1
68 97 10
68 98 10
68 99 10
69 0 6
69 1 6
69 2 6
69 3 6
69 4 6
69 5 6
69 6 6
69 7 6
69 8 6
69 9 6
69 10 6
69 11 6
69 12 6
69 13 6
69 14 6
69 15 6
69 16 6
69 17 6
69 18 6
69 19 6
69 20 6
69 21 6
69 22 6
69 23 6
69 24 6
69 25 6
69 26 6
69 27 6
69 28 6
69 29 6
69 30 6
69 31 6
69 32 6
69 33 5
69 34 5
69 35 5
69 36 5
69 37 5
69 38 5
69 39 5
69 40 5
69 41 5
69 42 5
69 43 5
69 44 5
69 45 5
69 46 5
69 47 5
69 48 5
69 49 1
69 50 1
69 51 1
69 52 1
69 53 1
69 54 1
69 55 1
69 56 1
69 57 1
69 58 1
69 59 1
69 60 1
69 61 1
69 62 1
69 63 1
69 64 1
69 65 1
69 66 1
69 67 1
69 68 1
69 69 1
69 70 1
69 71 1
69 72 1
69 73 1
69 74 1
69 75 1
69 76 1
69 77 1
69 78 1
69 79 1
69 80 1
69 81 1
69 82 1
69 83 1
69 84 1
69 85 1
69 86 1
69 87 1
69 88 1
69 89 1
69 90 1
69 91 1
69 92 1
69 93 1
69 94 1
69 95 1
